Date,ppo_strategy,a2c_strategy,ddpg_strategy,ensemble_strategy,SSE 50 Index
2020/11/27,-0.015392687,-0.004201517,-0.024284552,-0.009056155,0.015358129
2020/11/30,0.022508316,0.01437326,0.028472851,0.014528483,-0.008357802
2020/12/1,-0.001852733,-0.00713891,0.000844589,-0.000932044,0.024383371
2020/12/2,0.001034394,-0.005918729,-0.004182109,0.005790891,-0.002440564
2020/12/3,-0.005466029,-0.003106535,-0.009640501,0.010601996,-0.002404762
2020/12/4,-0.010755259,-0.014278296,-0.01716992,-0.009233755,0.001330717
2020/12/7,0.000419948,-0.006587398,-0.002421601,0.00478071,-0.008916791
2020/12/8,-0.008131591,-0.011967584,-0.002801957,-0.009661551,-0.003101105
2020/12/9,-0.006840954,-0.008627426,-0.005898974,0.001212187,-0.008725293
2020/12/10,-0.015445907,-0.008658775,-0.022378806,-0.006317268,-0.002736695
2020/12/11,0.008067251,-0.002746062,0.017251348,0.008383319,-0.009013526
2020/12/14,0.009759253,0.009741903,-0.003439523,0.019339082,0.011642961
2020/12/15,0.001764085,0.000565819,-0.001857588,0.000851492,0.000306162
2020/12/16,0.023683644,0.020426951,0.005921329,0.026528679,0.004778645
2020/12/17,-0.010237179,-0.005969189,-0.015747678,-0.003321644,0.015531969
2020/12/18,0.003922788,0.000913172,-0.001386687,0.004046675,-0.008918051
2020/12/21,-0.024199072,-0.026611474,-0.026298254,-0.007698811,0.00407292
2020/12/22,0.004488525,0.007003503,0.007938489,-0.005094551,-0.014581425
2020/12/23,0.005647909,0.002814062,0.001034705,0.005663884,0.006823701
2020/12/24,0.01532079,0.010353283,0.002448443,0.016316725,-0.001520237
2020/12/25,-0.003751517,-0.00358469,0.011218161,0.001901499,0.006652386
2020/12/28,-0.009907851,-0.004503949,-0.004581065,-0.011254701,0.003231529
2020/12/29,0.010331543,0.007829389,0.001745217,0.027930871,-0.001840863
2020/12/30,0.011887304,0.012978736,0.018275576,0.009641638,0.016143034
2020/12/31,-0.009858896,-0.003621371,-0.015124898,-0.004041868,0.018608217
2021/1/4,-0.00345294,-0.001861622,-0.016565859,0.009842705,0.000747204
2021/1/5,0.023848478,0.030143061,0.037059977,0.021209099,0.010980032
2021/1/6,0.018025433,0.009581721,0.025296574,0.01476478,0.014466289
2021/1/7,0.004515399,0.00955007,0.008156309,-0.004443448,0.019113789
2021/1/8,0.000948354,-0.005639424,0.015593536,0.002635772,-0.00518646
2021/1/11,0.038275264,0.040406358,0.038100792,0.02111317,-0.003112145
2021/1/12,-0.012945222,-0.015130098,-0.009255574,-0.007038526,0.034315423
2021/1/13,-0.007792858,-0.013516482,-0.002277774,-0.013162996,-0.008421139
2021/1/14,0.019511623,0.007911678,0.033134074,-0.000892812,-0.016008428
2021/1/15,-0.004096887,-0.008155248,0.003764965,-0.00843487,0.001760668
2021/1/18,-0.009001501,-0.011819885,-0.003335939,-0.020526055,0.008241027
2021/1/19,-0.004439847,-0.009379875,-0.006844725,0.005361298,-0.010574172
2021/1/20,0.010135473,0.003159973,0.009484244,0.012275302,0.001564762
2021/1/21,-0.007111667,-0.010849027,-0.022637677,0.008621477,0.00928058
2021/1/22,0.002117564,0.005147156,0.009377442,0.013981797,-0.000950999
2021/1/25,-0.021181619,-0.021445186,-0.015544761,-0.021904726,0.013454886
2021/1/26,0.004802851,0.00182355,0.00854393,-0.005889653,-0.021768572
2021/1/27,-0.011938202,-0.014856472,-0.008912737,-0.010393331,0.001305434
2021/1/28,-0.012820868,-0.011917684,-0.014373615,-0.001773729,-0.021799019
2021/1/29,0.006959041,0.001123509,0.017681167,-0.000987343,-0.00583304
2021/2/1,0.00531356,0.004614801,-0.007816214,0.014801099,0.008920656
2021/2/2,0.001120085,-0.006674052,0.00825688,0.006499337,0.006699362
2021/2/3,-0.010296847,-0.018209611,-0.003154697,0.015004762,0.001127518
2021/2/4,0.018324408,0.013362193,0.014470313,0.016181032,0.006858396
2021/2/5,-0.004057524,-0.002200521,-0.003482496,0.007411672,0.010297853
2021/2/8,0.013460293,0.013203307,0.006362827,0.019819198,0.012939892
2021/2/9,0,0,0,0,0.016029496
2021/2/10,0.004885761,0.010437887,0.019530799,-0.000377308,0.019151177
2021/2/18,-0.000999854,-0.000992876,-0.000999981,-0.000780293,-0.003526051
2021/2/19,0,0,0,0,3.30E-05
2021/2/22,0,0,0,0,-0.03302771
2021/2/23,0,0,0,0,0.004082648
2021/2/24,0,0,0,0,-0.023666293
2021/2/25,0,0,0,0,0.011971472
2021/2/26,0,0,0,0,-0.024453023
2021/3/1,0,0,0,0,0.008254181
2021/3/2,0,0,0,0,-0.018241283
2021/3/3,0,0,0,0,0.026524576
2021/3/4,0,0,0,0,-0.028488457
2021/3/5,0,0,0,0,-0.005387066
2021/3/8,0,0,0,0,-0.031244441
2021/3/9,0.002026522,-3.53E-05,0.001845618,2.64E-05,-0.017858831
2021/3/10,0.010023202,0.000439754,0.009771059,0.003778278,0.006393467
2021/3/11,-0.000278873,-1.03E-05,-0.000259698,-0.000104155,0.026401902
2021/3/12,0,0,0,0,0.002006231
2021/3/15,0,0,0,0,-0.01808663
2021/3/16,0,0,0,0,0.009051979
2021/3/17,0,0,0,0,-0.00231462
2021/3/18,0,0,0,0,0.004113473
2021/3/19,0,0,0,0,-0.025955258
2021/3/22,0,0,0,0,0.007518977
2021/3/23,0,0,0,0,-0.00623568
2021/3/24,0,0,0,0,-0.014310356
2021/3/25,0.002459145,0.001094317,0.00249846,2.57E-05,-0.00062593
2021/3/26,0.001643842,-3.59E-05,0.002470928,0.000397871,0.019012102
2021/3/29,0.002902153,2.27E-05,0.003833491,0.00085733,0.002261591
2021/3/30,-0.008986884,-0.003088915,-0.011597903,-0.001351867,0.01117457
2021/3/31,0.008778083,0.00160838,0.010842462,-2.55E-05,-0.010587426
2021/4/1,0.033765782,0.002552487,0.042342557,-8.07E-05,0.012228251
2021/4/2,-0.000662639,-6.63E-05,-0.000780648,-1.68E-05,0.009521918
2021/4/6,0,0,0,0,-0.0060978
2021/4/7,0.000472092,3.71E-05,0.000383263,-1.17E-05,-0.010081622
2021/4/8,-0.000443452,-0.000127306,-0.0060451,-7.23E-05,0.004093952
2021/4/9,-0.001456106,-4.54E-05,-0.002146511,-0.000180322,-0.016491965
2021/4/12,0.000672975,-6.39E-05,0.002528947,0.000510125,-0.010541842
2021/4/13,0.001584442,-8.74E-05,0.007519678,0.000203341,-0.004488325
2021/4/14,-0.000229162,-1.93E-05,-0.000615702,-3.25E-05,0.002228395
2021/4/15,0,0,0,0,-0.010861264
2021/4/16,0,0,0,0,0.004840779
2021/4/19,0,0,0,0,0.018935362
2021/4/20,0,0,0,0,-0.000931122
2021/4/21,0,0,0,0,0.001701849
2021/4/22,0,0,0,0,-0.008154068
2021/4/23,0,0,0,0,0.010493266
2021/4/26,0,0,0,0,-0.015993404
2021/4/27,0,0,0,0,0.002491968
2021/4/28,0,0,0,0,-0.000938612
2021/4/29,0,0,0,0,0.012718401
2021/4/30,0,0,0,0,-0.007398676
2021/5/6,0,0,0,0,-0.011815234
2021/5/7,0,0,0,0,-0.012646081
2021/5/10,0,0,0,0,-0.001856965
2021/5/11,0,0,0,0,0.011096696
2021/5/12,0,0,0,0,0.00295202
2021/5/13,0,0,0,0,-0.009853382
2021/5/14,0,0,0,0,0.026113447
2021/5/17,0,0,0,0,0.010526723
2021/5/18,0,0,0,0,-0.000626061
2021/5/19,0,0,0,0,-0.007414119
2021/5/20,0,0,0,0,0.00312798
2021/5/21,0,0,0,0,-0.011523027
2021/5/24,0,0,0,0,0.004562214
2021/5/25,0,0,0,0,0.041039247
2021/5/26,0,0,0,0,0.004366033
2021/5/27,0,0,0,0,0.002119633
2021/5/28,0,0,0,0,-0.001540543
2021/5/31,0,0,0,0,-0.002478947
2021/6/1,0,0,0,0,0.000185989
2021/6/2,0,0,0,0,-0.007807876
2021/6/3,0,0,0,0,-0.008624536
2021/6/4,0,0,0,0,0.005999544
2021/6/7,0,0,0,0,-0.003208762
2021/6/8,0,0,0,0,-0.005783079
2021/6/9,0,0,0,0,0.00202456
2021/6/10,0,0,0,0,0.005615866
2021/6/11,0,0,0,0,-0.00856559
2021/6/15,0,0,0,0,-0.013450376
2021/6/16,0,0,0,0,-0.012010395
2021/6/17,0,0,0,0,-0.001344467
2021/6/18,-0.000859712,-0.000182031,-0.000756964,-0.000629839,-0.007758472
2021/6/21,-0.000559211,-0.000188747,-0.00080385,4.79E-07,-0.006755161
2021/6/22,-0.006662453,-0.00043447,-0.006491546,-2.62E-05,0.009749648
2021/6/23,0.004548609,-0.000116025,0.006844237,1.73E-06,0.001915141
2021/6/24,0.010639864,0.001329048,0.012950425,0.00083531,0.00362056
2021/6/25,0.003016728,-0.00013173,0.003543619,0.000241267,0.014670072
2021/6/28,-0.015213464,-0.001431078,-0.017282401,-0.001971272,-0.004038197
2021/6/29,-0.002156454,-8.33E-05,-0.002622653,-0.000183447,-0.010796044
2021/6/30,0.021722864,0.000501102,0.022674846,0.003032936,0.004569744
2021/7/1,-0.043651414,-0.006887132,-0.0432973,-0.010259393,0.010461325
2021/7/2,-0.00970797,-0.000554636,-0.008894992,-0.001156391,-0.035927342
2021/7/5,0.009003358,0.00034808,0.009769069,0.000999936,-0.001011139
2021/7/6,-0.004172937,-0.000134934,-0.004471095,-0.000162161,0.000143357
2021/7/7,-0.010233712,-0.001323723,-0.009964322,-0.001400144,0.00561214
2021/7/8,-0.005841322,-0.000527072,-0.006569117,-0.000283029,-0.014932354
2021/7/9,-0.004998796,-0.000846205,-0.005621729,0.000170056,-0.003456868
2021/7/12,0.008748842,0.001070225,0.010894116,0.000315751,0.006816051
2021/7/13,-0.011969686,-0.001612727,-0.010976397,-0.000851923,0.002137564
2021/7/14,0.017756837,0.00300317,0.018388272,0.001820146,-0.01543779
2021/7/15,-0.018235048,-0.000603591,-0.020667909,-0.000292348,0.021533272
2021/7/16,0.00977276,-0.000649512,0.009205163,4.52E-05,-0.012133068
2021/7/19,0.003972462,-0.000123563,0.002479347,-0.000274034,0.004589751
2021/7/20,-0.00540157,0.000199065,-0.00526008,-0.000221771,-0.001990095
2021/7/21,-0.012660672,-0.000729607,-0.013612311,-0.001514057,0.002927489
2021/7/22,-0.019117877,-0.002159974,-0.020266684,-0.001456726,0.001238417
2021/7/23,-0.0438434,-0.00726914,-0.050275412,-0.006283262,-0.010395652
2021/7/26,-0.0513844,-0.002928324,-0.049995247,-0.010278649,-0.038445045
2021/7/27,0.030619232,0.002952858,0.031543726,0.003075916,-0.031593066
2021/7/28,-0.010057558,-0.00020999,-0.010828876,-0.000689239,0.009039093
2021/7/29,-0.037630789,-0.000807022,-0.038973294,-0.000719293,0.008926769
2021/7/30,0.04348125,0.007998225,0.045688275,0.006778329,-0.01570176
2021/8/2,0.000909788,9.93E-05,-0.00284337,8.48E-05,0.025000986
2021/8/3,-0.01326281,-0.000178192,-0.013953339,-9.51E-05,0.003949247
2021/8/4,-0.013586982,0.000359021,-0.0136038,0.000446294,0.00287773
2021/8/5,-0.015969252,-0.000459963,-0.016406415,-0.000260994,-0.00177656
2021/8/6,0.016393117,0.005197605,0.014688244,0.003027624,-0.00981087
2021/8/9,0.054940854,0.00258432,0.059764916,0.000881923,0.012363629
2021/8/10,-0.024807353,-0.0003142,-0.026142635,-8.06E-05,0.016519781
2021/8/11,-0.032501737,-0.000382476,-0.033489088,-0.000353369,-0.007929147
2021/8/12,0.005947986,0.000729522,0.005853735,0.000638547,-0.011175712
2021/8/13,-0.001416372,0.000193752,-0.00010277,0.000108083,-0.002565595
2021/8/16,-0.031429661,-0.000196565,-0.03606577,-0.000460071,0.00148721
2021/8/17,-0.004993203,0.00381892,-0.007654146,0.003706338,-0.022572891
