Date,ppo_strategy,a2c_strategy,ddpg_strategy,ensemble_strategy,SSE 50 Index,turbulence
2019/4/18,1.123560737,1.249683416,1.091704107,1.172122708,1.033070359,49.03392024
2019/4/19,1.090345761,1.212090977,1.061714811,1.123647688,1.045965189,51.30699845
2019/4/22,1.099483599,1.22764782,1.063900733,1.130758137,1.021231351,48.49236289
2019/4/23,1.095741193,1.228712054,1.063525684,1.129262684,1.024104458,54.58630809
2019/4/24,1.0795794,1.209004568,1.050537768,1.112764373,1.022730045,54.25858932
2019/4/25,1.078334671,1.199121663,1.045299427,1.106228256,1.006622577,49.67780978
2019/4/26,1.098348591,1.224498407,1.058996868,1.139120364,0.994542329,51.80635659
2019/4/29,1.092793865,1.218632544,1.059796546,1.134967756,1.010545249,54.18356606
2019/4/30,1.023129147,1.14916539,1.03082657,1.079041387,1.012552584,47.16821429
2019/5/6,1.022363412,1.150693703,1.041227692,1.09760229,0.964349995,36.09160768
2019/5/7,1.005532665,1.133997438,1.031114882,1.075471991,0.964770213,33.67540202
2019/5/8,0.979772217,1.10834314,1.02161962,1.05146312,0.948263293,31.51358927
2019/5/9,1.014699751,1.158240655,1.039629277,1.087999552,0.927820329,26.93353971
2019/5/10,0.983304456,1.132844798,1.026077654,1.065969006,0.96047322,32.25492291
2019/5/13,0.981359393,1.124685596,1.021872962,1.057776386,0.942373544,31.42582409
2019/5/14,1.002222707,1.155432282,1.034720859,1.091052324,0.936742877,30.51843891
2019/5/15,1.003028871,1.156986126,1.038885078,1.093397645,0.95696138,36.34913342
2019/5/16,0.983263131,1.130124129,1.024138512,1.064844939,0.959667267,36.03083722
2019/5/17,0.977925526,1.116950635,1.016480863,1.04624632,0.940345375,31.0655559
2019/5/20,0.986173332,1.12864431,1.023478329,1.062349366,0.933544851,29.62338059
2019/5/21,0.977117657,1.121601149,1.019086804,1.057683963,0.941917469,31.28251282
2019/5/22,0.959827867,1.099180497,1.007368068,1.040424032,0.937086876,30.43502125
2019/5/23,0.966305569,1.11204229,1.011038577,1.049061428,0.923403695,30.43015889
2019/5/24,0.976556828,1.121362944,1.015852653,1.059297302,0.928935866,32.20530726
2019/5/27,0.9871909,1.13731139,1.028481999,1.07645738,0.93591805,30.41660711
2019/5/28,1.001162906,1.148611139,1.027981752,1.083622372,0.945016242,28.07148379
2019/5/29,0.992380438,1.139817348,1.021353147,1.072292899,0.947426021,32.30747061
2019/5/30,0.984066361,1.126118381,1.019367579,1.067851244,0.943010144,30.59045444
2019/5/31,0.991886411,1.131321058,1.021972174,1.072272188,0.938190999,29.23614899
2019/6/3,0.987902267,1.121566966,1.019365656,1.058034535,0.943044833,27.24807762
2019/6/4,0.988517459,1.121292407,1.01764559,1.044863034,0.935567175,23.7171526
2019/6/5,0.985797915,1.113197627,1.018845324,1.041065963,0.934976195,24.94524739
2019/6/6,0.991764926,1.123522364,1.021036744,1.05208737,0.930564376,24.533153
2019/6/10,1.010091305,1.160077967,1.035617822,1.089399196,0.943151443,26.51563094
2019/6/11,1.005111049,1.155832894,1.037543282,1.089894907,0.967053303,32.24290088
2019/6/12,1.004850674,1.157462483,1.035417064,1.091958466,0.961495314,30.67062938
2019/6/13,0.998480485,1.153997823,1.032134338,1.089098043,0.960740414,29.51953094
2019/6/14,1.003661885,1.155964166,1.033712589,1.092668427,0.957670142,30.57301656
2019/6/17,1.005170771,1.161328462,1.031316938,1.095846277,0.960454242,30.1643982
2019/6/18,1.01611202,1.176796333,1.036069412,1.108008696,0.964837699,29.83530243
2019/6/19,1.053172677,1.224290376,1.048593339,1.140141668,0.977311108,31.82928098
2019/6/20,1.052871391,1.223361693,1.04911124,1.138400159,1.011653533,41.96746853
2019/6/21,1.058057337,1.232666109,1.052540333,1.146773501,1.010327938,38.20803081
2019/6/24,1.043415612,1.218790919,1.048571825,1.13651765,1.014021885,38.54404699
2019/6/25,1.042106583,1.212248402,1.052310023,1.140441174,1.0004777,33.05025341
2019/6/26,1.052961074,1.228779547,1.054749659,1.153975165,0.998196843,30.4486241
2019/6/27,1.049171178,1.228954307,1.055347431,1.152391334,1.009762536,34.46936828
2019/6/28,1.079192612,1.270800814,1.06432919,1.187697308,1.007517537,34.9488645
2019/7/1,1.07668407,1.264813743,1.072224013,1.196036927,1.032387931,40.37304032
2019/7/2,1.064321052,1.236798329,1.070232784,1.178758247,1.031059654,35.6315362
2019/7/3,1.059665122,1.231115604,1.072032865,1.172246288,1.019252102,30.17926945
2019/7/4,1.07227645,1.246232021,1.074911518,1.188733285,1.015312585,31.71540666
2019/7/5,1.045473686,1.223152497,1.062156475,1.160677967,1.018286492,34.36380831
2019/7/8,1.045194292,1.216911968,1.06252355,1.159116183,0.996142786,30.3854504
2019/7/9,1.03918535,1.215231388,1.053840277,1.151572576,0.990655721,30.37712185
2019/7/10,1.051403567,1.221073659,1.054269174,1.15854221,0.989703244,29.81179695
2019/7/11,1.069207279,1.228295531,1.052364774,1.169684802,0.9928146,29.54622398
2019/7/12,1.071668899,1.227374815,1.056881302,1.175580754,0.997730213,31.76970403
2019/7/15,1.061578978,1.219836926,1.052291349,1.161885623,0.997895371,29.40401953
2019/7/16,1.059796059,1.219590035,1.053914361,1.162409769,0.991690296,27.71028546
2019/7/17,1.052075628,1.208551507,1.048066198,1.153166961,0.988413576,26.16451357
2019/7/18,1.060379553,1.219710064,1.049371518,1.157701142,0.982959205,25.82404481
2019/7/19,1.057632947,1.217980804,1.046089161,1.159011845,0.99549398,29.76280944
2019/7/22,1.055936224,1.217905168,1.050583764,1.153994882,0.99077677,29.40292614
2019/7/23,1.070970941,1.222229463,1.061080824,1.165815051,0.990499811,26.1937541
2019/7/24,1.070970941,1.222229463,1.061080824,1.165815051,0.999250016,26.60256704
2019/7/25,1.069257877,1.242942477,1.060191274,1.178751094,1.007716112,31.27965395
2019/7/26,1.065748881,1.246968585,1.062665937,1.177034913,1.010527956,30.09999626
2019/7/29,1.074557354,1.251265443,1.065334203,1.181407939,1.00748003,26.18204195
2019/7/30,1.06489963,1.244018704,1.061325141,1.165963489,1.01213357,25.30407442
2019/7/31,1.056333813,1.231564772,1.057750042,1.157439827,1.001350933,24.18098621
2019/8/1,1.039702546,1.217630044,1.050989485,1.14249534,0.992826702,23.24455218
2019/8/2,1.020413162,1.19695675,1.041622475,1.119470059,0.977666795,22.0451375
2019/8/5,1.018172673,1.198809973,1.044911644,1.126006053,0.95805316,21.39504519
2019/8/6,1.007511437,1.193441657,1.042685986,1.12306338,0.949100908,21.14843781
2019/8/7,1.023340756,1.220736561,1.052254513,1.142541353,0.944483501,20.7559368
2019/8/8,1.021448551,1.211234625,1.051653314,1.138571086,0.958105383,22.39239386
2019/8/9,1.040110387,1.256278661,1.059408006,1.16153166,0.953043968,20.87101686
2019/8/12,1.023918845,1.245766386,1.053585604,1.146914972,0.971146325,25.31105091
2019/8/13,1.034296195,1.265589407,1.068014219,1.163879149,0.960182646,26.27270804
2019/8/14,1.039337637,1.270104332,1.071781014,1.170574023,0.964116182,29.02177491
2019/8/15,1.043481304,1.276791499,1.075903523,1.17563519,0.967565383,28.21914947
2019/8/16,1.064477968,1.289093633,1.080694009,1.196380108,0.97094751,29.59688834
2019/8/19,1.06124984,1.300424868,1.087265862,1.199232488,0.989170366,32.04577363
2019/8/20,1.060884003,1.293482714,1.083175428,1.197836474,0.988627793,33.42901683
2019/8/21,1.067240268,1.318615268,1.103067056,1.204355207,0.986416039,32.31980059
2019/8/22,1.083550024,1.349252828,1.12796622,1.242030156,0.98943629,39.754624
2019/8/23,1.06369858,1.31917944,1.106845792,1.21808593,1.002972293,42.99942072
2019/8/26,1.083921621,1.331638144,1.118883458,1.231996401,0.984442568,41.01784414
2019/8/27,1.075060451,1.322338669,1.118628475,1.228393332,0.992610802,40.18089577
2019/8/28,1.070272188,1.32663246,1.118725348,1.225395386,0.985662207,40.72572758
2019/8/29,1.08074775,1.351874981,1.138538642,1.249932734,0.981682293,45.87990748
2019/8/30,1.084104665,1.354533565,1.135615396,1.258518731,0.987509781,52.84308423
2019/9/2,1.080650993,1.351524878,1.131094571,1.257936146,0.995264535,47.38959101
2019/9/3,1.086100981,1.347135205,1.125611095,1.260818187,0.994310374,45.69061979
2019/9/4,1.103734767,1.377185786,1.140875686,1.27607501,1.003763325,38.02463007
2019/9/5,1.110666587,1.384530138,1.148568472,1.289271626,1.016195445,37.90279838
2019/9/6,1.109880095,1.381324006,1.145200226,1.281723625,1.024870326,36.87228419
2019/9/9,1.09842503,1.36577634,1.13732795,1.276124247,1.025046829,35.99550745
2019/9/10,1.089423063,1.327914072,1.115606607,1.247090542,1.020996472,38.31113517
2019/9/11,1.107875165,1.355582559,1.126854337,1.261043507,1.016643751,30.78584011
2019/9/12,1.099645541,1.351036317,1.127337128,1.260534341,1.031226671,34.79327553
2019/9/16,1.082407293,1.337815977,1.119861955,1.24674822,1.025343144,36.35894233
2019/9/17,1.087534954,1.376719323,1.156393021,1.269300364,1.009721077,34.4227303
2019/9/18,1.089468597,1.374681246,1.154618253,1.26958998,1.015685876,40.63303497
2019/9/19,1.092573119,1.385557879,1.164566266,1.281210522,1.016535629,41.48873062
2019/9/20,1.082336905,1.371912055,1.15475008,1.267854197,1.01880655,44.76803598
2019/9/23,1.091580127,1.398183454,1.180016024,1.280410386,1.007625835,46.14960924
2019/9/24,1.079104496,1.387032575,1.169586486,1.275775596,1.010777518,54.73299857
2019/9/25,1.074721912,1.380982649,1.163064539,1.272549016,1.0069114,50.17992272
2019/9/26,1.075929971,1.387032835,1.166840048,1.269382111,1.006581875,38.67009209
2019/9/27,1.057993041,1.363142414,1.149579814,1.257096756,1.007217204,40.6451555
2019/9/30,1.061555657,1.377398678,1.159908285,1.270522067,0.996208317,36.16315049
2019/10/8,1.056808322,1.359251245,1.141131203,1.251439007,1.004681185,36.03945562
2019/10/9,1.06694784,1.372254814,1.158704877,1.271978491,1.004898359,30.88719607
2019/10/10,1.082552142,1.395332839,1.169445007,1.29420844,1.011024913,36.5870135
2019/10/11,1.096082996,1.404770179,1.176301383,1.300283471,1.025574072,32.81074208
2019/10/14,1.098854673,1.427491276,1.191785458,1.310973427,1.036030038,31.02751344
2019/10/15,1.092749986,1.396681324,1.179361179,1.300972637,1.036678706,39.41550181
2019/10/16,1.093170788,1.402611844,1.180253717,1.303720187,1.033001193,34.87904245
2019/10/17,1.082897892,1.387082853,1.172358182,1.290391725,1.035418122,34.57864595
2019/10/18,1.095609456,1.378138807,1.165435279,1.282237118,1.018717304,33.53013163
2019/10/21,1.096154274,1.382100514,1.169390879,1.285466386,1.020687166,32.20657375
2019/10/22,1.09300306,1.370318784,1.16498476,1.279191984,1.022169669,34.18348536
2019/10/23,1.087948692,1.362965356,1.163069717,1.276289679,1.015667831,32.22373462
2019/10/24,1.094382597,1.383458978,1.182743489,1.302227092,1.017292767,28.36137339
2019/10/25,1.109970745,1.39587315,1.198323025,1.320935901,1.020049982,39.194946
2019/10/28,1.103440347,1.402749574,1.197334745,1.319232265,1.024969583,47.98731247
2019/10/29,1.113852202,1.392371886,1.194179822,1.31741886,1.020473328,47.76173846
2019/10/30,1.124915052,1.38900345,1.197745644,1.322553712,1.014915923,50.59481288
2019/10/31,1.129196925,1.401662711,1.205243924,1.342708395,1.01581525,51.57888909
2019/11/1,1.150221941,1.414817384,1.204184412,1.355740355,1.032287997,45.67189367
2019/11/4,1.163045018,1.41555369,1.200751713,1.351821887,1.039035301,43.69317603
2019/11/5,1.160727932,1.408850987,1.200156539,1.345855252,1.045121219,41.51520858
2019/11/6,1.156202377,1.418739271,1.199609515,1.347770464,1.042650864,40.33165073
2019/11/7,1.149799678,1.416485446,1.200175451,1.348484839,1.042825339,35.14649863
2019/11/8,1.145665341,1.40327931,1.188952525,1.328161807,1.035660808,38.38542735
2019/11/11,1.148227882,1.405999824,1.19147456,1.332701348,1.019587857,38.41937428
2019/11/12,1.145098485,1.424059592,1.196932608,1.34441405,1.021531351,39.27734947
2019/11/13,1.14178704,1.431068675,1.207800838,1.359435336,1.020262619,41.76820554
2019/11/14,1.143114364,1.424794162,1.202354511,1.349623129,1.020571482,47.03483354
2019/11/15,1.155308806,1.427914562,1.201833091,1.357751389,1.015804009,43.17278379
2019/11/18,1.153960279,1.437865308,1.213194736,1.379180849,1.024826635,41.99277866
2019/11/19,1.14578414,1.435660141,1.210134363,1.374763395,1.031633519,43.46794946
2019/11/20,1.132811355,1.430218837,1.199082496,1.366088247,1.020418562,44.14508888
2019/11/21,1.113199233,1.395850787,1.183212083,1.344203608,1.013959768,37.39417434
2019/11/22,1.119208886,1.392369271,1.181015081,1.353757349,1.004653306,30.63973802
2019/11/25,1.126315278,1.39734227,1.186247371,1.352465713,1.014616584,30.8338813
2019/11/26,1.128384674,1.400572881,1.189857951,1.35540045,1.013007463,31.9407305
2019/11/27,1.118375984,1.386811331,1.188524514,1.350541443,1.012235614,29.71472775
2019/11/28,1.094874155,1.344399878,1.171375957,1.308669634,1.007477458,29.36713143
2019/11/29,1.094560484,1.347679704,1.161075137,1.308220225,0.995181308,24.20259083
2019/12/2,1.093283304,1.337036626,1.162231774,1.302070759,0.996805246,24.94184689
2019/12/3,1.084639613,1.33697579,1.166815753,1.303786789,1.000306498,23.99481037
2019/12/4,1.099426323,1.347122163,1.169287374,1.313963093,0.9973647,23.77410374
2019/12/5,1.111562345,1.382526418,1.176695483,1.337219325,1.004543465,25.81767262
2019/12/6,1.109575586,1.370087877,1.157619494,1.327013218,1.01068738,25.97826906
2019/12/9,1.114930097,1.380390027,1.16451556,1.336094003,1.00835774,28.28246261
2019/12/10,1.119780955,1.378529058,1.166324312,1.344272289,1.009716064,29.18503665
2019/12/11,1.112043469,1.359546364,1.1623861,1.327258878,1.014066277,31.59535638
2019/12/12,1.148300429,1.387657249,1.175649748,1.352569484,1.010074468,27.16156314
2019/12/13,1.139483693,1.376072055,1.166763364,1.341246434,1.033547619,29.02666554
2019/12/16,1.152167948,1.396957411,1.171352313,1.351059818,1.031102842,28.24524694
2019/12/17,1.146832499,1.393983938,1.164356383,1.34236656,1.042771433,24.18149731
2019/12/18,1.141907941,1.384533225,1.165081326,1.339457284,1.040241946,21.61458789
2019/12/19,1.133761782,1.375889688,1.165752873,1.335641971,1.037466887,22.23387436
2019/12/20,1.124800749,1.376251504,1.167553795,1.347601219,1.03571798,22.43329955
2019/12/23,1.123425975,1.374949481,1.163371761,1.347376219,1.025960085,28.48541812
2019/12/24,1.119190518,1.363352572,1.157188889,1.341891841,1.030265192,28.34435298
2019/12/25,1.128474107,1.368697186,1.164920027,1.359441414,1.026565503,32.91485246
2019/12/26,1.133966989,1.392095977,1.165188831,1.368981457,1.035377763,41.46623052
2019/12/27,1.159630339,1.417437021,1.172511988,1.388229892,1.037489542,36.08823448
2019/12/30,1.157657141,1.417937058,1.18666584,1.410583631,1.052950336,38.26766675
2019/12/31,1.149267726,1.37997772,1.189722494,1.399779999,1.053111574,49.06455473
2020/1/2,1.138500885,1.334105878,1.177383482,1.363113614,1.062605094,59.09069131
2020/1/3,1.132412213,1.325069269,1.162536188,1.340797216,1.058289193,58.23975702
2020/1/6,1.141938111,1.340896797,1.168289712,1.352951292,1.050917113,43.4365176
2020/1/7,1.124742573,1.333420162,1.165956056,1.345101953,1.056823226,42.19372888
2020/1/8,1.1404446,1.356018268,1.18198605,1.368634484,1.044390763,36.40038497
2020/1/9,1.147911348,1.365695155,1.186644102,1.377886626,1.054599027,43.39192571
2020/1/10,1.157058761,1.377369577,1.187923026,1.379750129,1.054714335,44.31953526
2020/1/13,1.143450911,1.359278807,1.178182614,1.36738474,1.062362823,39.26678115
2020/1/14,1.140741008,1.359824566,1.18017656,1.365279862,1.05908758,39.64351661
2020/1/15,1.128975225,1.354928595,1.174832853,1.356262034,1.051320002,36.19743946
2020/1/16,1.121192062,1.360798017,1.204571089,1.376119601,1.046192441,34.10881344
2020/1/17,1.126840972,1.34451619,1.201120358,1.368119067,1.0496578,39.26733114
2020/1/20,1.103738194,1.320575335,1.19832891,1.337621356,1.054064428,43.69109719
2020/1/21,1.105389234,1.32181546,1.197804425,1.337335532,1.035541475,36.19494824
2020/1/22,1.073619995,1.29022521,1.177542785,1.299633892,1.037523852,37.36881171
2020/1/23,0.994478344,1.22117459,1.14811403,1.232965047,1.008169029,29.50731268
2020/2/3,1.021108443,1.254522357,1.167621326,1.271591048,0.937554026,27.55714606
2020/2/4,1.021108443,1.254522357,1.167621326,1.271591048,0.960783222,28.02797218
2020/2/5,1.040013833,1.293183622,1.196912768,1.305511543,0.96705355,30.62989181
2020/2/6,1.03823123,1.298376816,1.193544107,1.309208243,0.981488879,30.28138751
2020/2/7,1.039270202,1.29353018,1.187663572,1.324311824,0.980396548,28.03963495
2020/2/10,1.054584445,1.322492548,1.20006792,1.345846545,0.979830562,36.66640446
2020/2/11,1.063576392,1.328070778,1.2200941,1.360486657,0.990073274,33.97315176
2020/2/12,1.053072157,1.320788676,1.209525459,1.356785178,0.995480579,39.28778635
2020/2/13,1.053423568,1.319755027,1.210828874,1.357987476,0.988568116,40.90831974
2020/2/14,1.079511083,1.339431594,1.218822464,1.374373627,0.995301291,40.58922978
2020/2/17,1.071968255,1.326470634,1.205618325,1.349649811,1.014211767,44.07296618
2020/2/18,1.07686403,1.334785385,1.199947389,1.355269404,1.005385995,37.04608091
2020/2/19,1.102939641,1.355563965,1.208895115,1.371726608,1.005167756,35.78740544
2020/2/20,1.104578668,1.356535948,1.205191042,1.369822695,1.023876804,33.9606185
2020/2/21,1.087235828,1.342026155,1.192177768,1.356678826,1.020423477,35.91886334
2020/2/24,1.075670828,1.332067485,1.190682885,1.343320154,1.0073233,43.4231587
2020/2/25,1.073820761,1.332203866,1.180707104,1.34615123,1.000203634,41.15069719
2020/2/26,1.076972088,1.344645628,1.184292384,1.371568188,0.997573415,44.51941166
2020/2/27,1.036804224,1.31174907,1.15996108,1.334407977,1.001136136,56.10725092
2020/2/28,1.066502779,1.352524486,1.1706408,1.397609484,0.969852913,53.89572413
2020/3/2,1.074503908,1.365912658,1.190078748,1.409463811,0.999709363,93.00409683
2020/3/3,1.085217337,1.377692293,1.188020483,1.416722354,1.004370226,75.27149925
2020/3/4,1.114123274,1.397940855,1.214595017,1.447561522,1.013351151,74.63870754
2020/3/5,1.095115878,1.376713797,1.213492175,1.425311944,1.037589722,55.13840134
2020/3/6,1.056338736,1.346229256,1.188455835,1.379319028,1.019287827,45.33122849
2020/3/9,1.082951393,1.37395133,1.202454116,1.422707859,0.986281998,38.37915313
2020/3/10,1.074301414,1.362705629,1.191054154,1.404487403,1.005323562,48.40601357
2020/3/11,1.056756492,1.348057598,1.174717336,1.377603541,0.99299678,41.45893988
2020/3/12,1.033148852,1.329019635,1.161826288,1.349012654,0.977052099,41.61033216
2020/3/13,1.000813575,1.287262376,1.137577271,1.294639478,0.96219583,41.47544187
2020/3/16,0.985794652,1.276405937,1.132728653,1.276917592,0.92618474,37.16628917
2020/3/17,0.960337581,1.251854768,1.124897644,1.258310745,0.923285813,36.43400295
2020/3/18,0.939421997,1.230109208,1.108594025,1.232276971,0.902712001,41.51466094
2020/3/19,0.96433254,1.262290057,1.120247893,1.276206791,0.883474097,47.80431751
2020/3/20,0.939478613,1.236233678,1.122834855,1.262328606,0.903629616,45.44623766
2020/3/23,0.973154863,1.274468765,1.148791909,1.319765063,0.879977762,44.69237297
2020/3/24,1.00301954,1.29955772,1.173660625,1.352144889,0.907400092,47.93649714
2020/3/25,0.993795408,1.288530169,1.178980324,1.340745456,0.928303739,43.20990821
2020/3/26,0.997949487,1.299929157,1.183776785,1.36051369,0.92455427,39.30171121
2020/3/27,0.994206643,1.304112378,1.184599808,1.36059532,0.928736299,45.67550953
2020/3/30,1.00457181,1.294043034,1.186804138,1.370095743,0.924816136,48.97777399
2020/3/31,0.997328483,1.286531447,1.174244744,1.353935903,0.924588202,44.77516758
2020/4/1,1.017826315,1.294945381,1.183028483,1.373016572,0.922078689,44.50537173
2020/4/2,1.009417755,1.29090952,1.189656638,1.376065338,0.935076416,42.07053704
2020/4/3,1.02544382,1.322584547,1.200067289,1.415714463,0.931273453,47.08449841
2020/4/7,1.018095647,1.317232675,1.194872419,1.410691938,0.947975509,54.14849006
2020/4/8,1.017946167,1.319518012,1.204465341,1.420509217,0.943327469,53.37006497
2020/4/9,1.018198705,1.318091798,1.198256061,1.417990285,0.94631898,53.7525395
2020/4/10,1.017830686,1.324935602,1.197727401,1.427947115,0.945376507,55.05945053
2020/4/13,1.030816277,1.340712586,1.210897563,1.448893032,0.941704804,59.61864983
2020/4/14,1.026992203,1.325704362,1.20339927,1.431537807,0.957709511,54.7927339
2020/4/15,1.030854325,1.32934868,1.2041863,1.432177296,0.950410213,50.72092948
2020/4/16,1.060172687,1.353191186,1.204928337,1.450379938,0.951707445,53.07718763
2020/4/17,1.061821784,1.359788258,1.20438399,1.460905245,0.965739025,46.24654917
2020/4/20,1.044357604,1.342734189,1.196415454,1.439666441,0.969423827,45.48794649
2020/4/21,1.062506202,1.363172062,1.204314807,1.470341231,0.957301362,44.05084708
2020/4/22,1.066173323,1.353736119,1.197645859,1.455848749,0.96407562,48.1779304
2020/4/23,1.059652495,1.350088951,1.192728948,1.452861822,0.961814807,43.3639502
2020/4/24,1.072144107,1.361611595,1.200613349,1.466311519,0.954376273,45.25365149
2020/4/27,1.077139493,1.368141674,1.200686586,1.468522198,0.964413534,39.70672007
2020/4/28,1.082632809,1.376424973,1.200015262,1.469559259,0.97126157,37.95366579
2020/4/29,1.081343977,1.381675921,1.20489162,1.466439037,0.978025686,36.97885622
2020/4/30,1.088061389,1.39253676,1.216308822,1.492284457,0.983902268,35.21021857
2020/5/6,1.087191039,1.399263753,1.21517518,1.508485061,0.984568366,34.78360908
2020/5/7,1.096838193,1.409462859,1.224509378,1.513139086,0.981329085,39.75241015
2020/5/8,1.102249714,1.418241537,1.212861764,1.513901492,0.987720015,35.84092135
2020/5/11,1.099351975,1.410887,1.213479502,1.518629423,0.987319531,44.43273516
2020/5/12,1.099388033,1.405742909,1.212087673,1.517614505,0.986545895,42.07695922
2020/5/13,1.08657293,1.379729271,1.207687357,1.499476057,0.985897846,40.88348944
2020/5/14,1.076252272,1.36571182,1.198718811,1.48194761,0.974490984,36.99323416
2020/5/15,1.088159226,1.379698889,1.203159634,1.508366453,0.96938852,37.05331933
2020/5/18,1.093186901,1.385064045,1.209909468,1.511911214,0.975398356,40.83329485
2020/5/19,1.095151305,1.377008225,1.211812527,1.507379053,0.983476138,35.93419707
2020/5/20,1.098034424,1.372094317,1.21454368,1.519098839,0.981919308,33.16809543
2020/5/21,1.071402895,1.341596073,1.194698153,1.476281003,0.978716572,33.49796828
2020/5/22,1.073418482,1.341148377,1.195898281,1.495088253,0.954302391,34.89878051
2020/5/25,1.075183706,1.348371874,1.200419855,1.501417383,0.959081072,45.85970758
2020/5/26,1.066700701,1.332931385,1.191379307,1.480625523,0.965658646,39.93448494
2020/5/27,1.076026553,1.340479645,1.194416545,1.482894566,0.961065167,38.99681947
2020/5/28,1.077959724,1.329539673,1.189445684,1.484116181,0.965941554,38.06651547
2020/5/29,1.113042413,1.356569513,1.20599403,1.527649056,0.964910004,42.61320763
2020/6/1,1.118163188,1.354726768,1.207882207,1.518942054,0.986806662,44.74492134
2020/6/2,1.124553878,1.36614985,1.213145439,1.514557412,0.992157792,39.82314033
2020/6/3,1.124596049,1.351373941,1.208780009,1.511345119,0.993253733,33.38461536
2020/6/4,1.132802132,1.350179944,1.212833167,1.518922178,0.991278543,33.82725963
2020/6/5,1.136655856,1.357450094,1.212685722,1.502209046,0.995743101,35.72253035
2020/6/8,1.144157499,1.36681396,1.216838969,1.521984671,1.00029395,30.21913803
2020/6/9,1.141566879,1.372560772,1.215004273,1.540922821,1.00672892,30.44677914
2020/6/10,1.123614917,1.36061829,1.206640369,1.522175562,0.99991186,30.8093245
2020/6/11,1.126720328,1.349324793,1.207836563,1.527977651,0.988923462,31.99787218
2020/6/12,1.10223078,1.333196727,1.195252372,1.50229626,0.991537213,35.23034226
2020/6/15,1.116044213,1.344015013,1.20540307,1.527164413,0.975891802,33.54483541
2020/6/16,1.11334341,1.339508172,1.209094151,1.538285038,0.989775861,35.17928777
2020/6/17,1.117049462,1.345538994,1.206819938,1.543925074,0.990511473,38.40377822
2020/6/18,1.134397893,1.360000186,1.216557418,1.56931701,0.993201787,38.17584462
2020/6/19,1.134500556,1.352491093,1.215172555,1.564384551,1.005914579,46.57892836
2020/6/22,1.144267858,1.342035773,1.214499338,1.57819402,1.004524248,49.82992448
2020/6/23,1.15391909,1.357951436,1.221227842,1.580748919,1.005735944,58.66511532
2020/6/24,1.138087593,1.327786658,1.211664153,1.566549255,1.011943908,47.98928904
2020/6/29,1.141134535,1.333706452,1.213998438,1.56782476,1.005759116,52.67857892
2020/6/30,1.169372771,1.378808841,1.228336377,1.600387836,1.011462873,51.24435173
2020/7/1,1.218660575,1.432113099,1.246715516,1.635834477,1.034767532,40.05378286
2020/7/2,1.261572728,1.482479329,1.276696634,1.642857839,1.060337784,45.00526873
2020/7/3,1.338960418,1.566449487,1.336606107,1.695115943,1.086094783,36.03816213
2020/7/6,1.380646264,1.556088668,1.334021623,1.735648887,1.160002563,32.96856793
2020/7/7,1.421815262,1.599353992,1.336094397,1.731270303,1.162623843,47.16575854
2020/7/8,1.455430802,1.636526848,1.327840937,1.758905287,1.179189172,54.51116172
2020/7/9,1.415114331,1.568436941,1.302322304,1.743834594,1.183340673,69.00728345
2020/7/10,1.434319858,1.593434439,1.308971421,1.787120435,1.152316669,70.9457144
2020/7/13,1.415824549,1.590891734,1.309681468,1.77598569,1.165495953,77.40130187
2020/7/14,1.407128118,1.568731073,1.290384878,1.774915568,1.15102786,73.01954555
2020/7/15,1.301730258,1.485538336,1.271443152,1.670413983,1.139247261,74.82754899
2020/7/16,1.305492488,1.493813386,1.274013294,1.694384057,1.087080366,42.96918949
2020/7/17,1.345305689,1.613796439,1.297365815,1.742016382,1.095285247,41.91777864
2020/7/20,1.362792874,1.602446509,1.288388634,1.747148197,1.130360363,36.91684963
2020/7/21,1.360250808,1.593569193,1.285326377,1.751748195,1.129982054,43.84536368
2020/7/22,1.348327258,1.583278468,1.271186144,1.749802639,1.131544901,44.815891
2020/7/23,1.288168812,1.515164801,1.246692376,1.674797489,1.129052337,46.5118969
2020/7/24,1.295048037,1.524059554,1.243425738,1.696894802,1.085794686,37.2761286
2020/7/27,1.312639977,1.522132091,1.246533335,1.715136618,1.087494808,41.91960645
2020/7/28,1.337030997,1.560287523,1.26004131,1.729319302,1.095285076,48.56950861
2020/7/29,1.328471839,1.554863576,1.249726478,1.734810161,1.115051251,45.80222356
2020/7/30,1.332776223,1.558037061,1.254141397,1.731745372,1.110971948,49.91403492
2020/7/31,1.344641618,1.589499073,1.264737692,1.731303,1.11709771,49.01599375
2020/8/3,1.368771018,1.613234904,1.28401913,1.74056031,1.128017831,48.27915661
2020/8/4,1.356795802,1.588104611,1.274894655,1.726577538,1.138686535,43.53828203
2020/8/5,1.360994803,1.595199337,1.288175527,1.702360002,1.131871125,44.70597716
2020/8/6,1.360994803,1.595199337,1.288175527,1.702360002,1.13183366,43.31270206
2020/8/7,1.36824414,1.609756435,1.291031952,1.702587331,1.122051114,38.50753233
2020/8/10,1.362040389,1.583772174,1.294852691,1.701240037,1.129619603,44.1886092
2020/8/11,1.360123761,1.568191218,1.297094602,1.675007825,1.121734448,38.85282357
2020/8/12,1.359548046,1.568452706,1.29722729,1.672550765,1.117235476,37.83940592
2020/8/13,1.409321559,1.613525711,1.314115465,1.689822877,1.11452175,40.03453474
2020/8/14,1.47083834,1.688849709,1.346242592,1.722676013,1.130566373,53.4799508
