,datadate,turbulence
1953,20200114,39.64351661191107
1954,20200115,36.19743946073396
1955,20200116,34.10881343598125
1956,20200117,39.26733114032522
1957,20200120,43.69109719223164
1958,20200121,36.19494824333982
1959,20200122,37.368811714626574
1960,20200123,29.507312684602923
1961,20200203,27.55714605850278
1962,20200204,28.027972184920195
1963,20200205,30.629891809647035
1964,20200206,30.28138750862923
1965,20200207,28.03963494574657
1966,20200210,36.66640445723504
1967,20200211,33.97315176499761
1968,20200212,39.287786347547936
1969,20200213,40.90831973660228
1970,20200214,40.5892297760948
1971,20200217,44.07296617941324
1972,20200218,37.04608090583895
1973,20200219,35.78740543841796
1974,20200220,33.960618502410384
1975,20200221,35.91886334359088
1976,20200224,43.42315870240841
1977,20200225,41.150697189328035
1978,20200226,44.51941166042754
1979,20200227,56.10725092278109
1980,20200228,53.89572412991696
1981,20200302,93.00409682693196
1982,20200303,75.27149924797737
1983,20200304,74.63870753644858
1984,20200305,55.13840133994025
1985,20200306,45.331228489664
1986,20200309,38.379153127400855
1987,20200310,48.406013567244685
1988,20200311,41.45893988379006
1989,20200312,41.61033215939827
1990,20200313,41.475441870186955
1991,20200316,37.166289169057386
1992,20200317,36.43400294621989
1993,20200318,41.51466093980552
1994,20200319,47.80431751310001
1995,20200320,45.446237658402225
1996,20200323,44.69237297349849
1997,20200324,47.93649714081334
1998,20200325,43.20990820650329
1999,20200326,39.30171120625796
2000,20200327,45.67550953100972
2001,20200330,48.97777398752211
2002,20200331,44.775167575601486
2003,20200401,44.50537172756118
2004,20200402,42.070537037421495
2005,20200403,47.084498409264796
2006,20200407,54.148490058780354
2007,20200408,53.3700649675423
2008,20200409,53.75253950360614
2009,20200410,55.05945053238654
2010,20200413,59.618649826249026
2011,20200414,54.79273390047007
2012,20200415,50.72092948037211
2013,20200416,53.07718762631971
2014,20200417,46.246549171312516
2015,20200420,45.48794648549869
2016,20200421,44.05084707527453
2017,20200422,48.17793039706496
2018,20200423,43.363950204892845
2019,20200424,45.253651488237864
2020,20200427,39.70672007281426
2021,20200428,37.95366578700744
2022,20200429,36.978856224390796
2023,20200430,35.2102185733732
2024,20200506,34.78360907844296
2025,20200507,39.752410148476926
2026,20200508,35.84092135054952
2027,20200511,44.432735161785274
2028,20200512,42.076959217350314
2029,20200513,40.883489438694994
2030,20200514,36.99323415642402
2031,20200515,37.05331932785156
2032,20200518,40.83329484896875
2033,20200519,35.93419707186217
2034,20200520,33.1680954317944
2035,20200521,33.49796828457483
2036,20200522,34.898780505565725
2037,20200525,45.85970757690799
2038,20200526,39.9344849386042
2039,20200527,38.996819472049474
2040,20200528,38.06651546698298
2041,20200529,42.61320763317903
2042,20200601,44.744921340112995
2043,20200602,39.82314032935605
2044,20200603,33.38461535775038
2045,20200604,33.82725962594745
2046,20200605,35.7225303469486
2047,20200608,30.219138025601694
2048,20200609,30.44677914088919
2049,20200610,30.80932449812869
2050,20200611,31.997872182174248
2051,20200612,35.23034225660476
2052,20200615,33.54483541312183
2053,20200616,35.179287770016494
2054,20200617,38.40377822254924
2055,20200618,38.17584462432391
2056,20200619,46.57892835556818
2057,20200622,49.82992447680377
2058,20200623,58.665115324992286
2059,20200624,47.989289037930966
2060,20200629,52.678578915905746
2061,20200630,51.24435172601527
2062,20200701,40.053782856135655
2063,20200702,45.00526872842454
2064,20200703,36.03816213095911
2065,20200706,32.968567932843115
2066,20200707,47.16575854258443
2067,20200708,54.51116172153982
2068,20200709,69.00728344558871
2069,20200710,70.94571440363156
2070,20200713,77.40130187232361
2071,20200714,73.01954554509084
2072,20200715,74.82754899294105
2073,20200716,42.96918948756932
2074,20200717,41.91777863871886
2075,20200720,36.91684963383895
2076,20200721,43.845363681380064
2077,20200722,44.81589099747759
2078,20200723,46.51189689640383
2079,20200724,37.276128598731745
2080,20200727,41.91960644555719
2081,20200728,48.56950861071974
2082,20200729,45.802223564318666
2083,20200730,49.91403491627105
2084,20200731,49.015993747198436
2085,20200803,48.279156606786714
2086,20200804,43.538282030753805
2087,20200805,44.705977158666364
2088,20200806,43.31270205810067
2089,20200807,38.50753232863223
2090,20200810,44.18860920401827
2091,20200811,38.85282357003071
2092,20200812,37.839405918539576
2093,20200813,40.03453473740266
2094,20200814,53.47995079644436
2095,20200817,67.56935561518546
2096,20200818,78.16919792601345
2097,20200819,55.910576269112944
2098,20200820,45.36419918277605
2099,20200821,48.36352001413255
2100,20200824,45.06650239381083
2101,20200825,43.86683779823062
2102,20200826,42.4867668369091
2103,20200827,42.14317081013978
2104,20200828,46.387332688543026
2105,20200831,48.93120530334433
2106,20200901,52.848912933349894
2107,20200902,47.78349526211518
2108,20200903,44.68583786197324
2109,20200904,41.391388531235336
2110,20200907,34.64970719499772
2111,20200908,33.91380149160275
2112,20200909,33.21270306071412
2113,20200910,37.35921595304795
2114,20200911,39.89529004772472
2115,20200914,42.833164108496355
2116,20200915,39.49425854876765
2117,20200916,35.732187431612715
2118,20200917,34.538541678695196
2119,20200918,42.489358470588506
2120,20200921,36.77751290857347
2121,20200922,34.72723953405344
2122,20200923,33.01169684048155
2123,20200924,33.558161502731934
2124,20200925,31.812457818455666
2125,20200928,32.7728675641078
2126,20200929,34.02947484504431
2127,20200930,34.64156725841934
2128,20201009,38.20775510182139
2129,20201012,44.66965211899312
2130,20201013,45.93465073656267
2131,20201014,45.70663785296766
2132,20201015,46.275886245038954
2133,20201016,51.24807118356163
2134,20201019,50.9427916567886
2135,20201020,49.63497707604809
2136,20201021,55.222122571230244
2137,20201022,51.24377112404627
2138,20201023,42.836207549556306
2139,20201026,41.79659896255413
2140,20201027,44.691053332919054
2141,20201028,47.090642457948064
2142,20201029,47.96905688813243
2143,20201030,44.23276237485645
2144,20201102,45.06950578642794
2145,20201103,42.083143764557654
2146,20201104,48.108893114329916
2147,20201105,58.15672211523194
2148,20201106,59.1314318520857
2149,20201109,61.0963619388384
2150,20201110,54.56369672353936
2151,20201111,55.2558246970748
2152,20201112,53.9369218574896
2153,20201113,49.406225074982984
2154,20201116,47.23191616286321
2155,20201117,50.39673576642254
2156,20201118,48.66560063167087
2157,20201119,46.22791787443412
2158,20201120,55.9868952966414
2159,20201123,56.29640976295685
2160,20201124,49.63028225663447
2161,20201125,46.205843962973724
2162,20201126,46.72249636178005
2163,20201127,56.309061861002704
2164,20201130,47.19543576165893
2165,20201201,58.03655043049034
2166,20201202,59.72918747325791
2167,20201203,55.07606926670327
2168,20201204,52.46753551375797
2169,20201207,51.02994463286588
2170,20201208,51.82628779264153
2171,20201209,47.745175395646996
2172,20201210,47.873742011562356
2173,20201211,53.23919117422096
2174,20201214,54.669257562900704
2175,20201215,62.038890310848885
2176,20201216,66.71959129059378
2177,20201217,92.22617788685848
2178,20201218,86.1913816792292
2179,20201221,91.48805071878402
2180,20201222,91.55108711513836
2181,20201223,101.6916920695165
2182,20201224,112.7935271558249
2183,20201225,157.58834150308024
2184,20201228,127.54499406915716
2185,20201229,93.69888248913597
2186,20201230,113.7544152458548
2187,20201231,99.86624610129289
2188,20210104,92.51168092584007
2189,20210105,118.63161472334666
2190,20210106,83.69113563414265
2191,20210107,110.47483588785067
2192,20210108,94.49089892702062
2193,20210111,102.34322276329881
2194,20210112,125.10491570945788
2195,20210113,101.53874383228523
2196,20210114,77.79294316685787
2197,20210115,82.40964140538162
2198,20210118,84.14760423615832
2199,20210119,70.48779837444027
2200,20210120,74.3480625835894
2201,20210121,89.92036275831546
2202,20210122,92.56199343329376
2203,20210125,92.38735688106026
2204,20210126,81.63501958212163
2205,20210127,82.50931559850315
2206,20210128,73.8424707708715
2207,20210129,77.28738895942655
2208,20210201,82.45094402676428
2209,20210202,82.06571374188465
2210,20210203,94.42912625577729
2211,20210204,123.09317061999027
2212,20210205,104.21430441022389
2213,20210208,120.72503302083908
2214,20210209,132.90998602503043
2215,20210210,168.80822011000464
2216,20210218,130.32070171160927
2217,20210219,105.68246203855229
2218,20210222,83.98205610764384
2219,20210223,91.02564397453204
2220,20210224,66.58851483876607
2221,20210225,61.12241255934443
2222,20210226,51.23126154381061
2223,20210301,65.1965098730556
2224,20210302,53.22052045592076
2225,20210303,52.534994886986425
2226,20210304,45.62551674592942
2227,20210305,50.266837920664244
2228,20210308,46.45144153485916
2229,20210309,36.985710142317046
2230,20210310,42.23692533794184
2231,20210311,48.943478426706356
2232,20210312,51.078645949954876
2233,20210315,53.214282629970725
2234,20210316,61.013034575133865
2235,20210317,56.846964858680934
2236,20210318,61.13662501583215
2237,20210319,49.06826868425736
2238,20210322,51.150662272153454
2239,20210323,50.493702421380746
2240,20210324,49.33838520625015
2241,20210325,40.8293048035096
2242,20210326,35.9277643457057
2243,20210329,39.44622959069511
2244,20210330,37.62116461744924
2245,20210331,35.74604024696869
2246,20210401,34.56387621605247
2247,20210402,53.29306305887589
2248,20210406,48.89361966642301
2249,20210407,38.488452147079954
2250,20210408,36.102727306182416
2251,20210409,34.505664715646446
2252,20210412,39.97060834033327
2253,20210413,41.9473288874413
2254,20210414,52.42554260799814
2255,20210415,55.575130756895305
2256,20210416,66.03880635161838
2257,20210419,63.06066731006891
2258,20210420,72.75514202560811
2259,20210421,61.29539338768788
2260,20210422,58.37843506531085
2261,20210423,61.26427091873805
2262,20210426,59.48266544237924
2263,20210427,58.28378156198673
2264,20210428,48.93777613559036
2265,20210429,53.32750756070723
2266,20210430,47.841969075630665
2267,20210506,55.923698350471504
2268,20210507,57.84703981448221
2269,20210510,56.42302331448945
2270,20210511,53.976559596850564
2271,20210512,54.37694317271271
2272,20210513,56.47388999420326
2273,20210514,58.73894115235545
2274,20210517,58.93864760360356
2275,20210518,64.24348869973639
2276,20210519,53.36236058094791
2277,20210520,57.59000588204516
2278,20210521,54.499380332781755
2279,20210524,51.68610994862175
2280,20210525,74.48050835060585
2281,20210526,77.4266350382394
2282,20210527,71.71442370724151
2283,20210528,73.6325743695335
2284,20210531,69.09092817880517
2285,20210601,59.17637552306443
2286,20210602,61.66012613397457
2287,20210603,61.665532052078945
2288,20210604,68.3743909744683
2289,20210607,70.30130833857734
2290,20210608,52.7618559294408
2291,20210609,53.02865503562628
2292,20210610,55.7771971758185
2293,20210611,53.91732967245058
2294,20210615,52.67432623505751
2295,20210616,54.79558003482552
2296,20210617,51.059400546890906
2297,20210618,40.0584257071891
2298,20210621,40.71196954518855
2299,20210622,40.86688555926695
2300,20210623,36.70738122399077
2301,20210624,37.5528364233164
2302,20210625,40.353662410945816
2303,20210628,36.3527510825064
2304,20210629,35.1455162790406
2305,20210630,32.18324165526549
2306,20210701,39.204540741177766
2307,20210702,32.59209703038296
2308,20210705,36.37227615973167
2309,20210706,39.657829403371636
2310,20210707,37.256115013559366
2311,20210708,36.45588523076462
2312,20210709,32.14362064281386
2313,20210712,29.19140048852716
2314,20210713,32.01207028196141
2315,20210714,34.855106000825344
2316,20210715,38.399455546989735
2317,20210716,35.39464669581374
2318,20210719,34.08578891662431
2319,20210720,29.321718372043406
2320,20210721,28.07380704770216
2321,20210722,24.620450847838185
2322,20210723,22.292341004407646
2323,20210726,18.881526150125612
2324,20210727,19.12796559119544
2325,20210728,22.566858014354438
2326,20210729,22.5184012542961
2327,20210730,18.911349734392502
2328,20210802,21.520623441718257
2329,20210803,18.308887591176287
2330,20210804,19.933597838872654
2331,20210805,20.420064244474492
2332,20210806,23.682054259476278
2333,20210809,28.600856551767926
2334,20210810,27.10256778798763
2335,20210811,30.336299592903984
2336,20210812,34.45472720903967
2337,20210813,36.012720519394954
2338,20210816,32.66624900657869
2339,20210817,32.45846809882015
2340,20210818,58.40072487528309
2341,20210819,45.26368738242563
2342,20210820,56.84271973943116
2343,20210823,60.62430246891243
2344,20210824,55.16990823899074
2345,20210825,46.699354461983155
2346,20210826,41.01046554986994
2347,20210827,41.72793938118755
2348,20210830,31.55270852303983
2349,20210831,37.758635528144254
2350,20210901,47.53860155350162
2351,20210902,53.56894088233527
2352,20210903,50.84952780693447
2353,20210906,48.285039837286895
2354,20210907,54.019359950021666
2355,20210908,49.4031699392201
2356,20210909,49.60709248660109
2357,20210910,64.15758369089698
2358,20210913,70.05239789693479
2359,20210914,57.24957243451281
2360,20210915,47.7079224847167
2361,20210916,43.97931074280129
2362,20210917,44.76633982032222
2363,20210922,37.66456570717145
2364,20210923,37.58838045275916
2365,20210924,26.252369274666783
2366,20210927,35.42603034405194
2367,20210928,35.571971261530535
2368,20210929,33.34686758310729
2369,20210930,31.578690948847093
2370,20211008,26.55784105517605
2371,20211011,32.227450902553315
2372,20211012,32.51653807138406
2373,20211013,34.6016173488712
2374,20211014,34.165254504324224
2375,20211015,38.64655555047595
2376,20211018,31.811649877068156
2377,20211019,33.30270847699718
2378,20211020,30.11045630524618
2379,20211021,34.916765373011884
2380,20211022,35.47556404562532
2381,20211025,35.87560704071994
2382,20211026,40.08082209933394
2383,20211027,36.74308314632885
2384,20211028,38.62337452909811
2385,20211029,35.632624566816496
2386,20211101,33.74790169068776
2387,20211102,31.363803009520556
2388,20211103,27.68928329135114
2389,20211104,27.412522251127484
2390,20211105,28.373117061952737
2391,20211108,31.4386311353585
2392,20211109,29.054941271801614
2393,20211110,24.265132181358105
2394,20211111,28.238533722993008
2395,20211112,27.69413108149584
2396,20211115,29.010159934018766
2397,20211116,27.018654869690305
2398,20211117,24.45992522158623
2399,20211118,24.174088861391628
2400,20211119,26.331544248940006
2401,20211122,26.010244918183204
2402,20211123,26.63628509957469
2403,20211124,31.646327886504608
2404,20211125,31.130890777786263
2405,20211126,32.03543884169422
2406,20211129,41.74473881457406
2407,20211130,34.929066035003075
2408,20211201,33.479496738732244
2409,20211202,34.65161024609176
2410,20211203,37.92840653851043
2411,20211206,35.3953736996537
2412,20211207,29.478939952718704
2413,20211208,40.02141067956472
2414,20211209,42.37385733683314
2415,20211210,42.55065234254053
2416,20211213,47.94088579168553
2417,20211214,56.997882131270714
2418,20211215,56.5213852460155
2419,20211216,50.89199456487469
2420,20211217,41.23739761977358
2421,20211220,42.68985353033203
2422,20211221,39.06082952968384
2423,20211222,43.211715826392336
2424,20211223,55.091781772360704
2425,20211224,68.72842931587329
2426,20211227,55.20323577685666
2427,20211228,53.73885706855002
2428,20211229,45.04181704229643
2429,20211230,45.98895008546158
2430,20211231,39.25863484538175
